sample_id,treatment,day,replicate,microbial_load,voc,revalence_index,class_label,voc_count
1,TA 2,0,1,3.17,"butane-2,3-dione",91.85,fresh,73
1,TA 2,0,1,3.17,Butanal,91.53,fresh,73
1,TA 2,0,1,3.17,3-Buten-2-one,90.78,fresh,73
1,TA 2,0,1,3.17,butan-2-one,64.21,fresh,73
1,TA 2,0,1,3.17,2-butanol,64.16,fresh,73
1,TA 2,0,1,3.17,Chloroform,64.11,fresh,73
1,TA 2,0,1,3.17,S(+)-2-butanol,63.83,fresh,73
1,TA 2,0,1,3.17,"Methane, bromochloro-",63.61,fresh,73
1,TA 2,0,1,3.17,acetic acid,70.51,fresh,73
1,TA 2,0,1,3.17,Formic acid,69.91,fresh,73
1,TA 2,0,1,3.17,Methyl butanoate,65.98,fresh,73
1,TA 2,0,1,3.17,Dibromomethane,65.89,fresh,73
1,TA 2,0,1,3.17,"2,3-Pentanedione",65.83,fresh,73
1,TA 2,0,1,3.17,3-Methylfuran,86.87,fresh,73
1,TA 2,0,1,3.17,1-hexen-3-ol,74.92,fresh,73
1,TA 2,0,1,3.17,pentanol,74.86,fresh,73
1,TA 2,0,1,3.17,(E)-2-penten-1-ol,74.37,fresh,73
1,TA 2,0,1,3.17,"Ethane, 1,1,2-trichloro-",74.19,fresh,73
1,TA 2,0,1,3.17,Dibromochloromethane,98.02,fresh,73
1,TA 2,0,1,3.17,EDB,97.87,fresh,73
1,TA 2,0,1,3.17,(Z)-3-hexenal,97.85,fresh,73
1,TA 2,0,1,3.17,2-hexanol,97.84,fresh,73
1,TA 2,0,1,3.17,Hexanal,97.69,fresh,73
1,TA 2,0,1,3.17,"2,3-Octanedione",97.36,fresh,73
1,TA 2,0,1,3.17,octadienone,97.14,fresh,73
1,TA 2,0,1,3.17,"1,5-octadienone",96.78,fresh,73
1,TA 2,0,1,3.17,1-Octen-3-ol,96.73,fresh,73
1,TA 2,0,1,3.17,Butyl methacrylate,96.61,fresh,73
1,TA 2,0,1,3.17,n-nonanal,86.61,fresh,73
1,TA 2,0,1,3.17,2-nonanol,86.25,fresh,73
1,TA 2,0,1,3.17,3-Nonanol,85.92,fresh,73
1,TA 2,0,1,3.17,"(Z,Z)-3,6-nonadienal",85.66,fresh,73
1,TA 2,0,1,3.17,Linalool,85.66,fresh,73
1,TA 2,0,1,3.17,n-Hexylbenzene,92.18,fresh,73
1,TA 2,0,1,3.17,Tridecane,90.64,fresh,73
1,TA 2,0,1,3.17,(R)-linden ether,90.49,fresh,73
1,TA 2,0,1,3.17,Triethyl phosphate,80.44,fresh,73
1,TA 2,0,1,3.17,"Phenol, 2,6-dimethyl-",80.23,fresh,73
1,TA 2,0,1,3.17,indole,76.33,fresh,73
2,TA 2,0,1,2.49,Methanethiol,35.32,fresh,72
2,TA 2,0,1,2.49,2-Methylbutane,33.82,fresh,72
2,TA 2,0,1,2.49,Acetaldehyde,95.04,fresh,72
2,TA 2,0,1,2.49,Methanol,91.4,fresh,72
2,TA 2,0,1,2.49,Methanethiol,91.38,fresh,72
2,TA 2,0,1,2.49,2-Methylbutane,89.16,fresh,72
2,TA 2,0,1,2.49,Pentane,24.97,fresh,72
2,TA 2,0,1,2.49,Acetaldehyde,77.01,fresh,72
2,TA 2,0,1,2.49,Methanol,76.79,fresh,72
2,TA 2,0,1,2.49,Methanethiol,73.44,fresh,72
2,TA 2,0,1,2.49,2-Methylbutane,71.65,fresh,72
2,TA 2,0,1,2.49,Pentane,18.55,fresh,72
2,TA 2,0,1,2.49,Propanal,94.91,fresh,72
2,TA 2,0,1,2.49,Propenal,94.7,fresh,72
2,TA 2,0,1,2.49,ethyl chloride,93.63,fresh,72
2,TA 2,0,1,2.49,ethanol,92.29,fresh,72
2,TA 2,0,1,2.49,propan-2-one,90.7,fresh,72
2,TA 2,0,1,2.49,Methyl acetate,98.87,fresh,72
2,TA 2,0,1,2.49,dimethyl sulfide,97.07,fresh,72
2,TA 2,0,1,2.49,propan-2-one,96.62,fresh,72
2,TA 2,0,1,2.49,2-propanol,94.01,fresh,72
2,TA 2,0,1,2.49,2-Methyl-2-propanol,93.93,fresh,72
2,TA 2,0,1,2.49,Heptane,82.34,fresh,72
2,TA 2,0,1,2.49,butan-2-one,81.7,fresh,72
2,TA 2,0,1,2.49,2-butanol,81.15,fresh,72
2,TA 2,0,1,2.49,Chloroform,80.82,fresh,72
2,TA 2,0,1,2.49,S(+)-2-butanol,80.74,fresh,72
2,TA 2,0,1,2.49,"2,3-Pentanedione",81.65,fresh,72
2,TA 2,0,1,2.49,Dibromomethane,81.57,fresh,72
2,TA 2,0,1,2.49,Methyl butanoate,81.5,fresh,72
2,TA 2,0,1,2.49,Pentanal,81.09,fresh,72
2,TA 2,0,1,2.49,Ethyl acrylate,81.07,fresh,72
2,TA 2,0,1,2.49,pentanol,86.83,fresh,72
2,TA 2,0,1,2.49,1-hexen-3-ol,86.47,fresh,72
2,TA 2,0,1,2.49,(E)-2-penten-1-ol,86.17,fresh,72
2,TA 2,0,1,2.49,"Ethane, 1,1,2-trichloro-",85.79,fresh,72
2,TA 2,0,1,2.49,1-Hexen-3-one,85.55,fresh,72
2,TA 2,0,1,2.49,Dibromochloromethane,99.21,fresh,72
2,TA 2,0,1,2.49,(Z)-3-hexenal,99.04,fresh,72
2,TA 2,0,1,2.49,2-hexanol,98.88,fresh,72
2,TA 2,0,1,2.49,Hexanal,98.88,fresh,72
2,TA 2,0,1,2.49,EDB,98.58,fresh,72
2,TA 2,0,1,2.49,heptan-2-ol,91.59,fresh,72
2,TA 2,0,1,2.49,Cyclohexanone,91.49,fresh,72
2,TA 2,0,1,2.49,"2,6-Dimethyl-3-octene",91.33,fresh,72
2,TA 2,0,1,2.49,(Z)-4-heptenal,91.29,fresh,72
2,TA 2,0,1,2.49,Heptanal,91.25,fresh,72
2,TA 2,0,1,2.49,"2,3-Octanedione",92.84,fresh,72
2,TA 2,0,1,2.49,octadienone,92.63,fresh,72
2,TA 2,0,1,2.49,"1,5-octadienone",92.29,fresh,72
2,TA 2,0,1,2.49,1-Octen-3-ol,92.24,fresh,72
2,TA 2,0,1,2.49,Butyl methacrylate,92.2,fresh,72
2,TA 2,0,1,2.49,trimethylpyrazine,96.14,fresh,72
2,TA 2,0,1,2.49,Octanal,96.02,fresh,72
2,TA 2,0,1,2.49,2-Octanol,95.78,fresh,72
2,TA 2,0,1,2.49,2-Ethyl-5-methylpyrazine,95.08,fresh,72
2,TA 2,0,1,2.49,2-Ethyl-3-methylpyrazine,94.99,fresh,72
2,TA 2,0,1,2.49,cis-Decalin,90.91,fresh,72
2,TA 2,0,1,2.49,2-Isopropyl-3-methoxypyrazine,90.36,fresh,72
2,TA 2,0,1,2.49,"2-Ethyl-5,6-dimethylpyrazine",89.55,fresh,72
2,TA 2,0,1,2.49,p-menthatriene,89.42,fresh,72
2,TA 2,0,1,2.49,Butyl pentanoate,88.97,fresh,72
2,TA 2,0,1,2.49,benzyl alcohol,95.63,fresh,72
2,TA 2,0,1,2.49,benzeneacetaldehyde,94.96,fresh,72
2,TA 2,0,1,2.49,Methyl cyclohexanecarboxylate,94.96,fresh,72
2,TA 2,0,1,2.49,Glycerol,93.06,fresh,72
2,TA 2,0,1,2.49,n-nonanal,91.14,fresh,72
2,TA 2,0,1,2.49,n-Hexylbenzene,92.87,fresh,72
2,TA 2,0,1,2.49,Tridecane,91.29,fresh,72
2,TA 2,0,1,2.49,(R)-linden ether,91.17,fresh,72
2,TA 2,0,1,2.49,"Phenol, 2-methyl-",55.75,fresh,72
2,TA 2,0,1,2.49,Triethyl phosphate,49.28,fresh,72
3,TA 2,0,1,3.50,Pentane,33.96,fresh,75
3,TA 2,0,1,3.50,Acetaldehyde,24.92,fresh,75
3,TA 2,0,1,3.50,Methanol,24.04,fresh,75
3,TA 2,0,1,3.50,Methanethiol,23.83,fresh,75
3,TA 2,0,1,3.50,2-Methylbutane,2.88,fresh,75
3,TA 2,0,1,3.50,2-Methylbutane,13.52,fresh,75
3,TA 2,0,1,3.50,Methanethiol,13.07,fresh,75
3,TA 2,0,1,3.50,Pentane,11.97,fresh,75
3,TA 2,0,1,3.50,Diethyl ether,11.76,fresh,75
3,TA 2,0,1,3.50,Acetaldehyde,5.04,fresh,75
3,TA 2,0,1,3.50,ethyl chloride,18.97,fresh,75
3,TA 2,0,1,3.50,Diethyl ether,17.62,fresh,75
3,TA 2,0,1,3.50,Furan,16.91,fresh,75
3,TA 2,0,1,3.50,Pentane,16.57,fresh,75
3,TA 2,0,1,3.50,Methanol,3.35,fresh,75
3,TA 2,0,1,3.50,dimethyl sulfide,85.16,fresh,75
3,TA 2,0,1,3.50,Diethyl ether,83.79,fresh,75
3,TA 2,0,1,3.50,Furan,83.5,fresh,75
3,TA 2,0,1,3.50,propan-2-one,82.68,fresh,75
3,TA 2,0,1,3.50,Ethanethiol,81.55,fresh,75
3,TA 2,0,1,3.50,Methyl acetate,82.59,fresh,75
3,TA 2,0,1,3.50,dimethyl sulfide,81.02,fresh,75
3,TA 2,0,1,3.50,propan-2-one,80.72,fresh,75
3,TA 2,0,1,3.50,2-propanol,78.53,fresh,75
3,TA 2,0,1,3.50,2-Methyl-2-propanol,78.46,fresh,75
3,TA 2,0,1,3.50,Heptane,97.8,fresh,75
3,TA 2,0,1,3.50,"2,2,4-Trimethylpentane",94.74,fresh,75
3,TA 2,0,1,3.50,3-Ethylpentane,93.91,fresh,75
3,TA 2,0,1,3.50,Hexamethyldisiloxane,92.67,fresh,75
3,TA 2,0,1,3.50,3-Methylhexane,91.58,fresh,75
3,TA 2,0,1,3.50,Methyl butanoate,89.63,fresh,75
3,TA 2,0,1,3.50,Dibromomethane,89.57,fresh,75
3,TA 2,0,1,3.50,"2,3-Pentanedione",89.57,fresh,75
3,TA 2,0,1,3.50,Ethyl acrylate,89.02,fresh,75
3,TA 2,0,1,3.50,Pentanal,88.96,fresh,75
3,TA 2,0,1,3.50,pentanol,88.95,fresh,75
3,TA 2,0,1,3.50,1-hexen-3-ol,88.85,fresh,75
3,TA 2,0,1,3.50,(E)-2-penten-1-ol,88.33,fresh,75
3,TA 2,0,1,3.50,"Ethane, 1,1,2-trichloro-",88.02,fresh,75
3,TA 2,0,1,3.50,1-Hexen-3-one,87.78,fresh,75
3,TA 2,0,1,3.50,Dibromochloromethane,98.91,fresh,75
3,TA 2,0,1,3.50,(Z)-3-hexenal,98.75,fresh,75
3,TA 2,0,1,3.50,2-hexanol,98.69,fresh,75
3,TA 2,0,1,3.50,EDB,98.59,fresh,75
3,TA 2,0,1,3.50,Hexanal,98.58,fresh,75
3,TA 2,0,1,3.50,Decane,76.84,fresh,75
3,TA 2,0,1,3.50,Octamethylcyclotetrasiloxane,76,fresh,75
3,TA 2,0,1,3.50,5-Methyl-4-nonene,75.97,fresh,75
3,TA 2,0,1,3.50,"1,3,5-trimethylbenzene",75.55,fresh,75
3,TA 2,0,1,3.50,beta-Pinene,75.38,fresh,75
3,TA 2,0,1,3.50,"2,3-Octanedione",80.88,fresh,75
3,TA 2,0,1,3.50,octadienone,80.77,fresh,75
3,TA 2,0,1,3.50,"1,5-octadienone",80.47,fresh,75
3,TA 2,0,1,3.50,1-Octen-3-ol,80.43,fresh,75
3,TA 2,0,1,3.50,Butyl methacrylate,80.25,fresh,75
3,TA 2,0,1,3.50,pentanoic acid,89.05,fresh,75
3,TA 2,0,1,3.50,Undecane,87.84,fresh,75
3,TA 2,0,1,3.50,cis-Decalin,86.16,fresh,75
3,TA 2,0,1,3.50,terpinolene,86.05,fresh,75
3,TA 2,0,1,3.50,Octanal,51.02,fresh,75
3,TA 2,0,1,3.50,n-nonanal,97.7,fresh,75
3,TA 2,0,1,3.50,2-nonanol,97.12,fresh,75
3,TA 2,0,1,3.50,3-Nonanol,96.86,fresh,75
3,TA 2,0,1,3.50,ethyl 3-(methylthio)propanoate,96.62,fresh,75
3,TA 2,0,1,3.50,"(Z,Z)-3,6-nonadienal",96.46,fresh,75
3,TA 2,0,1,3.50,n-Hexylbenzene,97.82,fresh,75
3,TA 2,0,1,3.50,Tridecane,96.15,fresh,75
3,TA 2,0,1,3.50,(R)-linden ether,96.02,fresh,75
3,TA 2,0,1,3.50,Triethyl phosphate,17.87,fresh,75
3,TA 2,0,1,3.50,"Phenol, 2,6-dimethyl-",17.82,fresh,75
3,TA 2,0,1,3.50,quinoxaline,93.01,fresh,75
3,TA 2,0,1,3.50,Naphthalene,92.88,fresh,75
3,TA 2,0,1,3.50,2-[(methyldithio)methyl]furan,92.74,fresh,75
3,TA 2,0,1,3.50,"(E, E)-2,4-Nonadienal",92.65,fresh,75
3,TA 2,0,1,3.50,Citronellol,91.86,fresh,75
4,TA 2,0,1,3.15,Acetaldehyde,98.64,fresh,49
4,TA 2,0,1,3.15,Methanol,94.86,fresh,49
4,TA 2,0,1,3.15,Methanethiol,94.76,fresh,49
4,TA 2,0,1,3.15,2-Methylbutane,92.45,fresh,49
4,TA 2,0,1,3.15,Pentane,51.76,fresh,49
4,TA 2,0,1,3.15,Propanal,95.99,fresh,49
4,TA 2,0,1,3.15,Propenal,95.77,fresh,49
4,TA 2,0,1,3.15,ethyl chloride,94.95,fresh,49
4,TA 2,0,1,3.15,ethanol,93.34,fresh,49
4,TA 2,0,1,3.15,propan-2-one,91.19,fresh,49
4,TA 2,0,1,3.15,Methyl acetate,92.06,fresh,49
4,TA 2,0,1,3.15,dimethyl sulfide,90.62,fresh,49
4,TA 2,0,1,3.15,propan-2-one,90.54,fresh,49
4,TA 2,0,1,3.15,2-propanol,87.54,fresh,49
4,TA 2,0,1,3.15,2-Methyl-2-propanol,87.46,fresh,49
4,TA 2,0,1,3.15,Ethyl Acetate,83.57,fresh,49
4,TA 2,0,1,3.15,"2,2-dichloropropane",83.39,fresh,49
4,TA 2,0,1,3.15,1-propanethiol,83.05,fresh,49
4,TA 2,0,1,3.15,"Ethene, 1,2-dichloro, (Z)-",82.59,fresh,49
4,TA 2,0,1,3.15,Methyl 2-propenoate,82.57,fresh,49
4,TA 2,0,1,3.15,1-propanethiol,92.51,fresh,49
4,TA 2,0,1,3.15,"Ethene, 1,2-dichloro, (Z)-",92.43,fresh,49
4,TA 2,0,1,3.15,Methyl 2-propenoate,92.42,fresh,49
4,TA 2,0,1,3.15,Ethyl Acetate,92.26,fresh,49
4,TA 2,0,1,3.15,"2,2-dichloropropane",91.25,fresh,49
4,TA 2,0,1,3.15,butan-2-one,98.27,fresh,49
4,TA 2,0,1,3.15,2-butanol,97.49,fresh,49
4,TA 2,0,1,3.15,S(+)-2-butanol,97,fresh,49
4,TA 2,0,1,3.15,Chloroform,96.89,fresh,49
4,TA 2,0,1,3.15,"Methane, bromochloro-",96.14,fresh,49
4,TA 2,0,1,3.15,3-Ethylhexane,97.63,fresh,49
4,TA 2,0,1,3.15,3-methylheptane,97.51,fresh,49
4,TA 2,0,1,3.15,2-Methylheptane,96.45,fresh,49
4,TA 2,0,1,3.15,4-Methylheptane,96.32,fresh,49
4,TA 2,0,1,3.15,1-Chloropentane,96.16,fresh,49
4,TA 2,0,1,3.15,Dibromochloromethane,99.16,fresh,49
4,TA 2,0,1,3.15,(Z)-3-hexenal,98.99,fresh,49
4,TA 2,0,1,3.15,Hexanal,98.83,fresh,49
4,TA 2,0,1,3.15,2-hexanol,98.73,fresh,49
4,TA 2,0,1,3.15,EDB,98.33,fresh,49
4,TA 2,0,1,3.15,"2,3-Octanedione",92.12,fresh,49
4,TA 2,0,1,3.15,octadienone,91.91,fresh,49
4,TA 2,0,1,3.15,"1,5-octadienone",91.58,fresh,49
4,TA 2,0,1,3.15,Butyl methacrylate,91.56,fresh,49
4,TA 2,0,1,3.15,1-Octen-3-ol,91.53,fresh,49
4,TA 2,0,1,3.15,n-Hexylbenzene,81.42,fresh,49
4,TA 2,0,1,3.15,Tridecane,80.02,fresh,49
4,TA 2,0,1,3.15,(R)-linden ether,79.93,fresh,49
4,TA 2,0,1,3.15,indole,46.87,fresh,49
5,TA 2,0,1,3.11,Methanethiol,26.08,fresh,55
5,TA 2,0,1,3.11,Acetaldehyde,25.95,fresh,55
5,TA 2,0,1,3.11,2-Methylbutane,24.97,fresh,55
5,TA 2,0,1,3.11,Acetaldehyde,94.28,fresh,55
5,TA 2,0,1,3.11,Methanol,90.86,fresh,55
5,TA 2,0,1,3.11,Methanethiol,90.37,fresh,55
5,TA 2,0,1,3.11,2-Methylbutane,88.17,fresh,55
5,TA 2,0,1,3.11,Pentane,67.61,fresh,55
5,TA 2,0,1,3.11,Pentane,95.6,fresh,55
5,TA 2,0,1,3.11,Diethyl ether,90.47,fresh,55
5,TA 2,0,1,3.11,Acetaldehyde,63.07,fresh,55
5,TA 2,0,1,3.11,Methanol,62.89,fresh,55
5,TA 2,0,1,3.11,Methanethiol,60.46,fresh,55
5,TA 2,0,1,3.11,Furan,90.84,fresh,55
5,TA 2,0,1,3.11,Diethyl ether,90.52,fresh,55
5,TA 2,0,1,3.11,ethyl chloride,67.14,fresh,55
5,TA 2,0,1,3.11,Methanol,64.8,fresh,55
5,TA 2,0,1,3.11,Propanal,91.93,fresh,55
5,TA 2,0,1,3.11,Propenal,91.73,fresh,55
5,TA 2,0,1,3.11,ethyl chloride,90.61,fresh,55
5,TA 2,0,1,3.11,ethanol,89.4,fresh,55
5,TA 2,0,1,3.11,propan-2-one,87.85,fresh,55
5,TA 2,0,1,3.11,Methyl acetate,94.88,fresh,55
5,TA 2,0,1,3.11,dimethyl sulfide,93.15,fresh,55
5,TA 2,0,1,3.11,propan-2-one,92.81,fresh,55
5,TA 2,0,1,3.11,2-propanol,90.21,fresh,55
5,TA 2,0,1,3.11,2-Methyl-2-propanol,90.13,fresh,55
5,TA 2,0,1,3.11,butan-2-one,90.94,fresh,55
5,TA 2,0,1,3.11,2-butanol,90.33,fresh,55
5,TA 2,0,1,3.11,Chloroform,89.94,fresh,55
5,TA 2,0,1,3.11,S(+)-2-butanol,89.87,fresh,55
5,TA 2,0,1,3.11,"Methane, bromochloro-",89.24,fresh,55
5,TA 2,0,1,3.11,"2,3-Pentanedione",92.2,fresh,55
5,TA 2,0,1,3.11,Methyl butanoate,92.11,fresh,55
5,TA 2,0,1,3.11,Dibromomethane,92.11,fresh,55
5,TA 2,0,1,3.11,Pentanal,91.57,fresh,55
5,TA 2,0,1,3.11,Ethyl acrylate,91.55,fresh,55
5,TA 2,0,1,3.11,pentanol,92.95,fresh,55
5,TA 2,0,1,3.11,1-hexen-3-ol,92.72,fresh,55
5,TA 2,0,1,3.11,(E)-2-penten-1-ol,92.25,fresh,55
5,TA 2,0,1,3.11,"Ethane, 1,1,2-trichloro-",91.9,fresh,55
5,TA 2,0,1,3.11,1-Hexen-3-one,91.65,fresh,55
5,TA 2,0,1,3.11,Dibromochloromethane,99.03,fresh,55
5,TA 2,0,1,3.11,(Z)-3-hexenal,98.87,fresh,55
5,TA 2,0,1,3.11,2-hexanol,98.7,fresh,55
5,TA 2,0,1,3.11,Hexanal,98.7,fresh,55
5,TA 2,0,1,3.11,EDB,98.47,fresh,55
5,TA 2,0,1,3.11,"2,3-Octanedione",99.56,fresh,55
5,TA 2,0,1,3.11,octadienone,99.34,fresh,55
5,TA 2,0,1,3.11,"1,5-octadienone",98.98,fresh,55
5,TA 2,0,1,3.11,1-Octen-3-ol,98.92,fresh,55
5,TA 2,0,1,3.11,Butyl methacrylate,98.83,fresh,55
5,TA 2,0,1,3.11,n-Hexylbenzene,90.14,fresh,55
5,TA 2,0,1,3.11,Tridecane,88.64,fresh,55
5,TA 2,0,1,3.11,(R)-linden ether,88.49,fresh,55
6,TA 2,0,1,2.76,Acetaldehyde,96.16,fresh,56
6,TA 2,0,1,2.76,Methanol,92.48,fresh,56
6,TA 2,0,1,2.76,Methanethiol,92.47,fresh,56
6,TA 2,0,1,2.76,2-Methylbutane,90.22,fresh,56
6,TA 2,0,1,2.76,Pentane,37.6,fresh,56
6,TA 2,0,1,2.76,ethyl chloride,17.13,fresh,56
6,TA 2,0,1,2.76,Furan,6.45,fresh,56
6,TA 2,0,1,2.76,Diethyl ether,0.43,fresh,56
6,TA 2,0,1,2.76,Propanal,96.17,fresh,56
6,TA 2,0,1,2.76,Propenal,95.96,fresh,56
6,TA 2,0,1,2.76,ethyl chloride,94.44,fresh,56
6,TA 2,0,1,2.76,ethanol,93.52,fresh,56
6,TA 2,0,1,2.76,propan-2-one,91.81,fresh,56
6,TA 2,0,1,2.76,Methyl acetate,94.3,fresh,56
6,TA 2,0,1,2.76,dimethyl sulfide,92.11,fresh,56
6,TA 2,0,1,2.76,propan-2-one,91.6,fresh,56
6,TA 2,0,1,2.76,2-propanol,89.66,fresh,56
6,TA 2,0,1,2.76,2-Methyl-2-propanol,89.59,fresh,56
6,TA 2,0,1,2.76,Carbon disulfide,88.78,fresh,56
6,TA 2,0,1,2.76,1-Propanol,88.3,fresh,56
6,TA 2,0,1,2.76,"butane-2,3-dione",77.34,fresh,56
6,TA 2,0,1,2.76,Butanal,76.59,fresh,56
6,TA 2,0,1,2.76,3-Buten-2-one,76.19,fresh,56
6,TA 2,0,1,2.76,butan-2-one,82.52,fresh,56
6,TA 2,0,1,2.76,2-butanol,82.39,fresh,56
6,TA 2,0,1,2.76,Chloroform,82.33,fresh,56
6,TA 2,0,1,2.76,S(+)-2-butanol,81.97,fresh,56
6,TA 2,0,1,2.76,"Methane, bromochloro-",81.69,fresh,56
6,TA 2,0,1,2.76,Octane,94.76,fresh,56
6,TA 2,0,1,2.76,3-Ethylhexane,94.7,fresh,56
6,TA 2,0,1,2.76,1-Octene,93.35,fresh,56
6,TA 2,0,1,2.76,Formic acid,47.4,fresh,56
6,TA 2,0,1,2.76,acetic acid,37,fresh,56
6,TA 2,0,1,2.76,EDB,93.22,fresh,56
6,TA 2,0,1,2.76,Dibromochloromethane,93.1,fresh,56
6,TA 2,0,1,2.76,2-hexanol,93.07,fresh,56
6,TA 2,0,1,2.76,(Z)-3-hexenal,92.94,fresh,56
6,TA 2,0,1,2.76,Hexanal,92.78,fresh,56
6,TA 2,0,1,2.76,n-Hexylbenzene,80.58,fresh,56
6,TA 2,0,1,2.76,Tridecane,79.18,fresh,56
6,TA 2,0,1,2.76,(R)-linden ether,79.1,fresh,56
6,TA 2,0,1,2.76,(E)-Cinnamaldehyde,96.56,fresh,56
6,TA 2,0,1,2.76,epoxy-2-nonenal,96.37,fresh,56
6,TA 2,0,1,2.76,Geranial,96.09,fresh,56
6,TA 2,0,1,2.76,4-ethylguaiacol,95.87,fresh,56
6,TA 2,0,1,2.76,p-Anisaldehyde,95.77,fresh,56
6,TA 2,0,1,2.76,(E)-Cinnamaldehyde,61.11,fresh,56
6,TA 2,0,1,2.76,4-Octanolide,60.47,fresh,56
6,TA 2,0,1,2.76,Thymol,59.83,fresh,56
6,TA 2,0,1,2.76,p-Anisaldehyde,59.78,fresh,56
6,TA 2,0,1,2.76,Anisyl alcohol,59.68,fresh,56
6,TA 2,0,1,2.76,4-Octanolide,67.5,fresh,56
6,TA 2,0,1,2.76,Thymol,67.43,fresh,56
6,TA 2,0,1,2.76,(E)-Cinnamaldehyde,67.33,fresh,56
6,TA 2,0,1,2.76,Anisyl alcohol,67.26,fresh,56
6,TA 2,0,1,2.76,[E]-whiskey lactone,66.68,fresh,56
7,TA 2,0,1,2.72,Acetaldehyde,44.08,fresh,53
7,TA 3,0,1,2.72,Methanethiol,42.57,fresh,53
7,TA 4,0,1,2.72,Methanol,42.39,fresh,53
7,TA 5,0,1,2.72,2-Methylbutane,41.53,fresh,53
7,TA 6,0,1,2.72,Pentane,2.96,fresh,53
7,TA 7,0,1,2.72,Acetaldehyde,14.58,fresh,53
7,TA 8,0,1,2.72,Methanol,14.54,fresh,53
7,TA 9,0,1,2.72,Methanethiol,13.85,fresh,53
7,TA 10,0,1,2.72,Pentane,1.01,fresh,53
7,TA 11,0,1,2.72,Diethyl ether,0.98,fresh,53
7,TA 12,0,1,2.72,Propanal,95.67,fresh,53
7,TA 13,0,1,2.72,Propenal,95.46,fresh,53
7,TA 14,0,1,2.72,ethyl chloride,94.73,fresh,53
7,TA 15,0,1,2.72,ethanol,93.03,fresh,53
7,TA 16,0,1,2.72,propan-2-one,91.07,fresh,53
7,TA 17,0,1,2.72,Methyl acetate,98.54,fresh,53
7,TA 18,0,1,2.72,dimethyl sulfide,96.92,fresh,53
7,TA 19,0,1,2.72,propan-2-one,96.83,fresh,53
7,TA 20,0,1,2.72,2-propanol,93.7,fresh,53
7,TA 21,0,1,2.72,2-Methyl-2-propanol,93.62,fresh,53
7,TA 22,0,1,2.72,2-Methyl-2-propanethiol,60.98,fresh,53
7,TA 23,0,1,2.72,Diisopropyl ether,60.63,fresh,53
7,TA 24,0,1,2.72,2-methylfuran,60.53,fresh,53
7,TA 25,0,1,2.72,methylcyclopentane,60.1,fresh,53
7,TA 26,0,1,2.72,Hexane,58.86,fresh,53
7,TA 27,0,1,2.72,butan-2-one,61.3,fresh,53
7,TA 28,0,1,2.72,2-butanol,60.79,fresh,53
7,TA 29,0,1,2.72,Chloroform,60.5,fresh,53
7,TA 30,0,1,2.72,S(+)-2-butanol,60.48,fresh,53
7,TA 31,0,1,2.72,"Methane, bromochloro-",60.03,fresh,53
7,TA 32,0,1,2.72,Heptane,94.52,fresh,53
7,TA 33,0,1,2.72,2-ethyl furan,94.17,fresh,53
7,TA 34,0,1,2.72,Trichloroethylene,93.89,fresh,53
